id,title,releaseYear,duration,rating,directorID,actorCharacterPairs,genres
movie_63,Movie 63 - Versatile local analyzer,1982,180,9.2,director_2,"[{'actorID': 'actor_9', 'characterID': 'char_616'}, {'actorID': 'actor_51', 'characterID': 'char_188'}]","[{'name': 'Horror', 'description': 'Scary and fear-inducing themes'}, {'name': 'Mystery', 'description': 'Investigation and revealing secrets'}]"
movie_64,Movie 64 - Cross-group 24hour portal,1989,115,6.3,director_10,"[{'actorID': 'actor_45', 'characterID': 'char_637'}, {'actorID': 'actor_50', 'characterID': 'char_494'}, {'actorID': 'actor_7', 'characterID': 'char_646'}, {'actorID': 'actor_41', 'characterID': 'char_374'}, {'actorID': 'actor_43', 'characterID': 'char_656'}]","[{'name': 'Biopic', 'description': 'Based on a real person’s life'}, {'name': 'Sci-Fi', 'description': 'Futuristic or science-based concepts'}, {'name': 'War', 'description': 'Stories focused on warfare and conflict'}]"
movie_65,Movie 65 - Enhanced hybrid service-desk,2008,124,8.3,director_30,"[{'actorID': 'actor_57', 'characterID': 'char_730'}, {'actorID': 'actor_6', 'characterID': 'char_259'}, {'actorID': 'actor_72', 'characterID': 'char_476'}, {'actorID': 'actor_58', 'characterID': 'char_212'}]","[{'name': 'Horror', 'description': 'Scary and fear-inducing themes'}, {'name': 'Mystery', 'description': 'Investigation and revealing secrets'}]"
movie_66,Movie 66 - De-engineered cohesive budgetary management,2015,126,9.0,director_34,"[{'actorID': 'actor_26', 'characterID': 'char_249'}, {'actorID': 'actor_42', 'characterID': 'char_622'}, {'actorID': 'actor_55', 'characterID': 'char_303'}, {'actorID': 'actor_11', 'characterID': 'char_119'}, {'actorID': 'actor_9', 'characterID': 'char_649'}, {'actorID': 'actor_25', 'characterID': 'char_315'}]","[{'name': 'Mystery', 'description': 'Investigation and revealing secrets'}]"
movie_67,Movie 67 - Horizontal human-resource application,2018,86,9.2,director_31,"[{'actorID': 'actor_63', 'characterID': 'char_395'}, {'actorID': 'actor_26', 'characterID': 'char_67'}, {'actorID': 'actor_60', 'characterID': 'char_619'}, {'actorID': 'actor_31', 'characterID': 'char_420'}, {'actorID': 'actor_65', 'characterID': 'char_727'}, {'actorID': 'actor_18', 'characterID': 'char_376'}, {'actorID': 'actor_10', 'characterID': 'char_747'}]","[{'name': 'Biopic', 'description': 'Based on a real person’s life'}, {'name': 'Comedy', 'description': 'Light-hearted, humorous content'}, {'name': 'Sci-Fi', 'description': 'Futuristic or science-based concepts'}]"
movie_68,Movie 68 - Customizable hybrid system engine,2019,93,6.3,director_1,"[{'actorID': 'actor_37', 'characterID': 'char_749'}, {'actorID': 'actor_54', 'characterID': 'char_748'}]","[{'name': 'Horror', 'description': 'Scary and fear-inducing themes'}]"
movie_69,Movie 69 - Synergized human-resource emulation,1999,141,8.2,director_5,"[{'actorID': 'actor_73', 'characterID': 'char_593'}, {'actorID': 'actor_6', 'characterID': 'char_702'}, {'actorID': 'actor_54', 'characterID': 'char_282'}, {'actorID': 'actor_31', 'characterID': 'char_490'}]","[{'name': 'Animation', 'description': 'Animated content for all ages'}]"
movie_70,Movie 70 - Expanded dedicated model,2023,96,9.3,director_30,"[{'actorID': 'actor_58', 'characterID': 'char_91'}, {'actorID': 'actor_10', 'characterID': 'char_546'}, {'actorID': 'actor_30', 'characterID': 'char_220'}, {'actorID': 'actor_4', 'characterID': 'char_266'}, {'actorID': 'actor_29', 'characterID': 'char_145'}, {'actorID': 'actor_9', 'characterID': 'char_206'}, {'actorID': 'actor_45', 'characterID': 'char_517'}]","[{'name': 'Sci-Fi', 'description': 'Futuristic or science-based concepts'}, {'name': 'Mystery', 'description': 'Investigation and revealing secrets'}, {'name': 'Thriller', 'description': 'Suspenseful, tension-building plots'}]"
movie_71,Movie 71 - Cross-group fresh-thinking hardware,2008,107,4.9,director_21,"[{'actorID': 'actor_17', 'characterID': 'char_707'}, {'actorID': 'actor_31', 'characterID': 'char_176'}, {'actorID': 'actor_14', 'characterID': 'char_10'}, {'actorID': 'actor_10', 'characterID': 'char_181'}, {'actorID': 'actor_9', 'characterID': 'char_315'}, {'actorID': 'actor_27', 'characterID': 'char_409'}]","[{'name': 'Romance', 'description': 'Love-focused, emotional tales'}]"
movie_72,Movie 72 - Sharable optimizing product,2010,136,8.4,director_17,"[{'actorID': 'actor_47', 'characterID': 'char_74'}, {'actorID': 'actor_64', 'characterID': 'char_522'}, {'actorID': 'actor_5', 'characterID': 'char_552'}]","[{'name': 'Animation', 'description': 'Animated content for all ages'}, {'name': 'Thriller', 'description': 'Suspenseful, tension-building plots'}]"
movie_73,Movie 73 - Stand-alone interactive info-mediaries,2016,110,5.1,director_19,"[{'actorID': 'actor_24', 'characterID': 'char_436'}, {'actorID': 'actor_55', 'characterID': 'char_163'}, {'actorID': 'actor_17', 'characterID': 'char_113'}]","[{'name': 'Romance', 'description': 'Love-focused, emotional tales'}]"
movie_74,Movie 74 - Fully-configurable real-time strategy,2014,169,8.5,director_28,"[{'actorID': 'actor_39', 'characterID': 'char_103'}, {'actorID': 'actor_54', 'characterID': 'char_614'}, {'actorID': 'actor_3', 'characterID': 'char_313'}, {'actorID': 'actor_15', 'characterID': 'char_96'}]","[{'name': 'Western', 'description': 'American Frontier, cowboy themes'}, {'name': 'Documentary', 'description': 'Non-fiction, informational film'}]"
movie_75,Movie 75 - Synchronized dedicated access,2003,149,4.5,director_26,"[{'actorID': 'actor_55', 'characterID': 'char_365'}, {'actorID': 'actor_22', 'characterID': 'char_70'}]","[{'name': 'Fantasy', 'description': 'Magical and imaginative storytelling'}, {'name': 'Musical', 'description': 'Song and dance-driven narratives'}, {'name': 'War', 'description': 'Stories focused on warfare and conflict'}]"
movie_76,Movie 76 - Proactive contextually-based framework,2009,157,5.3,director_10,"[{'actorID': 'actor_7', 'characterID': 'char_713'}, {'actorID': 'actor_44', 'characterID': 'char_84'}, {'actorID': 'actor_49', 'characterID': 'char_390'}, {'actorID': 'actor_29', 'characterID': 'char_312'}, {'actorID': 'actor_28', 'characterID': 'char_466'}, {'actorID': 'actor_63', 'characterID': 'char_29'}]","[{'name': 'Western', 'description': 'American Frontier, cowboy themes'}]"
movie_77,Movie 77 - Realigned didactic intranet,2001,131,6.6,director_25,"[{'actorID': 'actor_25', 'characterID': 'char_730'}, {'actorID': 'actor_29', 'characterID': 'char_599'}, {'actorID': 'actor_58', 'characterID': 'char_235'}, {'actorID': 'actor_26', 'characterID': 'char_324'}]","[{'name': 'Documentary', 'description': 'Non-fiction, informational film'}]"
movie_78,Movie 78 - Devolved fault-tolerant definition,1997,86,8.4,director_13,"[{'actorID': 'actor_10', 'characterID': 'char_495'}, {'actorID': 'actor_56', 'characterID': 'char_132'}, {'actorID': 'actor_71', 'characterID': 'char_83'}, {'actorID': 'actor_53', 'characterID': 'char_154'}, {'actorID': 'actor_69', 'characterID': 'char_322'}]","[{'name': 'Musical', 'description': 'Song and dance-driven narratives'}, {'name': 'Western', 'description': 'American Frontier, cowboy themes'}, {'name': 'Biopic', 'description': 'Based on a real person’s life'}]"
movie_79,Movie 79 - Open-source transitional conglomeration,2010,176,7.8,director_25,"[{'actorID': 'actor_65', 'characterID': 'char_362'}, {'actorID': 'actor_47', 'characterID': 'char_241'}, {'actorID': 'actor_20', 'characterID': 'char_321'}, {'actorID': 'actor_1', 'characterID': 'char_278'}, {'actorID': 'actor_33', 'characterID': 'char_543'}, {'actorID': 'actor_61', 'characterID': 'char_122'}, {'actorID': 'actor_64', 'characterID': 'char_56'}]","[{'name': 'War', 'description': 'Stories focused on warfare and conflict'}, {'name': 'Western', 'description': 'American Frontier, cowboy themes'}, {'name': 'Action', 'description': 'High-intensity, fast-paced movies'}]"
movie_80,Movie 80 - Networked foreground attitude,2015,83,7.7,director_6,"[{'actorID': 'actor_26', 'characterID': 'char_388'}, {'actorID': 'actor_49', 'characterID': 'char_79'}, {'actorID': 'actor_14', 'characterID': 'char_447'}, {'actorID': 'actor_64', 'characterID': 'char_598'}, {'actorID': 'actor_12', 'characterID': 'char_468'}, {'actorID': 'actor_4', 'characterID': 'char_200'}, {'actorID': 'actor_33', 'characterID': 'char_137'}]","[{'name': 'Biopic', 'description': 'Based on a real person’s life'}]"
movie_81,Movie 81 - Vision-oriented neutral encryption,2010,137,5.9,director_3,"[{'actorID': 'actor_16', 'characterID': 'char_32'}, {'actorID': 'actor_6', 'characterID': 'char_150'}, {'actorID': 'actor_73', 'characterID': 'char_345'}, {'actorID': 'actor_3', 'characterID': 'char_373'}, {'actorID': 'actor_27', 'characterID': 'char_289'}, {'actorID': 'actor_67', 'characterID': 'char_540'}]","[{'name': 'Fantasy', 'description': 'Magical and imaginative storytelling'}]"
movie_82,Movie 82 - Right-sized optimizing service-desk,2005,88,8.9,director_21,"[{'actorID': 'actor_74', 'characterID': 'char_64'}, {'actorID': 'actor_12', 'characterID': 'char_445'}, {'actorID': 'actor_72', 'characterID': 'char_662'}, {'actorID': 'actor_71', 'characterID': 'char_183'}]","[{'name': 'War', 'description': 'Stories focused on warfare and conflict'}, {'name': 'Sci-Fi', 'description': 'Futuristic or science-based concepts'}]"
movie_83,Movie 83 - Secured homogeneous core,1989,126,6.7,director_31,"[{'actorID': 'actor_45', 'characterID': 'char_500'}, {'actorID': 'actor_37', 'characterID': 'char_214'}, {'actorID': 'actor_53', 'characterID': 'char_205'}, {'actorID': 'actor_63', 'characterID': 'char_738'}, {'actorID': 'actor_64', 'characterID': 'char_563'}, {'actorID': 'actor_12', 'characterID': 'char_501'}]","[{'name': 'Comedy', 'description': 'Light-hearted, humorous content'}, {'name': 'Adventure', 'description': 'Exploration and quests'}, {'name': 'Thriller', 'description': 'Suspenseful, tension-building plots'}]"
movie_84,Movie 84 - Ergonomic 6thgeneration definition,1996,88,5.5,director_12,"[{'actorID': 'actor_54', 'characterID': 'char_542'}, {'actorID': 'actor_55', 'characterID': 'char_57'}, {'actorID': 'actor_18', 'characterID': 'char_358'}, {'actorID': 'actor_70', 'characterID': 'char_545'}, {'actorID': 'actor_16', 'characterID': 'char_495'}, {'actorID': 'actor_72', 'characterID': 'char_150'}]","[{'name': 'Family', 'description': 'Suitable for all ages'}]"
movie_85,Movie 85 - Versatile asymmetric pricing structure,2004,177,8.7,director_15,"[{'actorID': 'actor_28', 'characterID': 'char_310'}, {'actorID': 'actor_61', 'characterID': 'char_331'}]","[{'name': 'Comedy', 'description': 'Light-hearted, humorous content'}, {'name': 'Action', 'description': 'High-intensity, fast-paced movies'}, {'name': 'Horror', 'description': 'Scary and fear-inducing themes'}]"
movie_86,Movie 86 - Diverse national matrices,2010,84,5.1,director_24,"[{'actorID': 'actor_28', 'characterID': 'char_705'}, {'actorID': 'actor_37', 'characterID': 'char_84'}, {'actorID': 'actor_30', 'characterID': 'char_383'}, {'actorID': 'actor_14', 'characterID': 'char_349'}, {'actorID': 'actor_70', 'characterID': 'char_71'}, {'actorID': 'actor_5', 'characterID': 'char_510'}, {'actorID': 'actor_32', 'characterID': 'char_723'}]","[{'name': 'Sci-Fi', 'description': 'Futuristic or science-based concepts'}, {'name': 'Musical', 'description': 'Song and dance-driven narratives'}, {'name': 'Family', 'description': 'Suitable for all ages'}]"
movie_87,Movie 87 - Fully-configurable systemic migration,1998,146,4.5,director_12,"[{'actorID': 'actor_2', 'characterID': 'char_91'}, {'actorID': 'actor_28', 'characterID': 'char_631'}, {'actorID': 'actor_64', 'characterID': 'char_60'}, {'actorID': 'actor_60', 'characterID': 'char_127'}, {'actorID': 'actor_24', 'characterID': 'char_540'}, {'actorID': 'actor_62', 'characterID': 'char_28'}, {'actorID': 'actor_54', 'characterID': 'char_350'}]","[{'name': 'Musical', 'description': 'Song and dance-driven narratives'}, {'name': 'Documentary', 'description': 'Non-fiction, informational film'}]"
movie_88,Movie 88 - Organic regional projection,2005,99,7.7,director_34,"[{'actorID': 'actor_30', 'characterID': 'char_48'}, {'actorID': 'actor_42', 'characterID': 'char_693'}]","[{'name': 'Romance', 'description': 'Love-focused, emotional tales'}]"
movie_89,Movie 89 - Operative encompassing superstructure,1999,136,7.6,director_29,"[{'actorID': 'actor_25', 'characterID': 'char_9'}, {'actorID': 'actor_11', 'characterID': 'char_559'}, {'actorID': 'actor_54', 'characterID': 'char_180'}, {'actorID': 'actor_1', 'characterID': 'char_75'}, {'actorID': 'actor_44', 'characterID': 'char_663'}]","[{'name': 'Romance', 'description': 'Love-focused, emotional tales'}, {'name': 'Horror', 'description': 'Scary and fear-inducing themes'}, {'name': 'Thriller', 'description': 'Suspenseful, tension-building plots'}]"
movie_90,Movie 90 - Seamless 5thgeneration process improvement,2005,115,4.5,director_30,"[{'actorID': 'actor_24', 'characterID': 'char_129'}, {'actorID': 'actor_16', 'characterID': 'char_110'}, {'actorID': 'actor_19', 'characterID': 'char_377'}, {'actorID': 'actor_69', 'characterID': 'char_332'}, {'actorID': 'actor_52', 'characterID': 'char_141'}, {'actorID': 'actor_55', 'characterID': 'char_579'}, {'actorID': 'actor_40', 'characterID': 'char_208'}]","[{'name': 'Crime', 'description': 'Focus on criminal acts and detection'}]"
movie_91,Movie 91 - Open-source fresh-thinking alliance,1982,88,9.7,director_1,"[{'actorID': 'actor_61', 'characterID': 'char_358'}, {'actorID': 'actor_16', 'characterID': 'char_70'}, {'actorID': 'actor_68', 'characterID': 'char_205'}]","[{'name': 'Documentary', 'description': 'Non-fiction, informational film'}]"
movie_92,Movie 92 - Vision-oriented full-range encryption,2019,87,4.4,director_26,"[{'actorID': 'actor_40', 'characterID': 'char_541'}, {'actorID': 'actor_63', 'characterID': 'char_708'}, {'actorID': 'actor_67', 'characterID': 'char_131'}, {'actorID': 'actor_28', 'characterID': 'char_449'}, {'actorID': 'actor_72', 'characterID': 'char_267'}, {'actorID': 'actor_21', 'characterID': 'char_349'}]","[{'name': 'Action', 'description': 'High-intensity, fast-paced movies'}, {'name': 'Film Noir', 'description': 'Dark, cynical crime dramas'}]"
movie_93,Movie 93 - Reverse-engineered even-keeled Internet solution,2017,177,9.3,director_26,"[{'actorID': 'actor_29', 'characterID': 'char_50'}, {'actorID': 'actor_58', 'characterID': 'char_297'}, {'actorID': 'actor_36', 'characterID': 'char_340'}, {'actorID': 'actor_2', 'characterID': 'char_84'}, {'actorID': 'actor_27', 'characterID': 'char_195'}]","[{'name': 'Romance', 'description': 'Love-focused, emotional tales'}, {'name': 'War', 'description': 'Stories focused on warfare and conflict'}, {'name': 'Documentary', 'description': 'Non-fiction, informational film'}]"
movie_94,Movie 94 - Quality-focused local protocol,2002,165,7.0,director_10,"[{'actorID': 'actor_31', 'characterID': 'char_707'}, {'actorID': 'actor_33', 'characterID': 'char_3'}, {'actorID': 'actor_47', 'characterID': 'char_110'}]","[{'name': 'Film Noir', 'description': 'Dark, cynical crime dramas'}, {'name': 'History', 'description': 'Historical events and figures'}]"
movie_95,Movie 95 - Devolved 5thgeneration forecast,2006,128,8.1,director_19,"[{'actorID': 'actor_7', 'characterID': 'char_7'}, {'actorID': 'actor_18', 'characterID': 'char_395'}, {'actorID': 'actor_58', 'characterID': 'char_635'}, {'actorID': 'actor_2', 'characterID': 'char_471'}, {'actorID': 'actor_63', 'characterID': 'char_280'}, {'actorID': 'actor_27', 'characterID': 'char_289'}, {'actorID': 'actor_15', 'characterID': 'char_185'}]","[{'name': 'Family', 'description': 'Suitable for all ages'}, {'name': 'Sci-Fi', 'description': 'Futuristic or science-based concepts'}, {'name': 'Film Noir', 'description': 'Dark, cynical crime dramas'}]"
movie_96,Movie 96 - Triple-buffered logistical challenge,1988,163,8.7,director_20,"[{'actorID': 'actor_2', 'characterID': 'char_50'}, {'actorID': 'actor_35', 'characterID': 'char_548'}, {'actorID': 'actor_7', 'characterID': 'char_556'}, {'actorID': 'actor_1', 'characterID': 'char_315'}]","[{'name': 'Mystery', 'description': 'Investigation and revealing secrets'}, {'name': 'Thriller', 'description': 'Suspenseful, tension-building plots'}]"
movie_97,Movie 97 - De-engineered modular firmware,1992,164,6.2,director_0,"[{'actorID': 'actor_32', 'characterID': 'char_658'}, {'actorID': 'actor_22', 'characterID': 'char_516'}, {'actorID': 'actor_13', 'characterID': 'char_425'}, {'actorID': 'actor_4', 'characterID': 'char_154'}, {'actorID': 'actor_11', 'characterID': 'char_649'}, {'actorID': 'actor_24', 'characterID': 'char_474'}, {'actorID': 'actor_9', 'characterID': 'char_585'}]","[{'name': 'Horror', 'description': 'Scary and fear-inducing themes'}]"
movie_98,Movie 98 - Visionary even-keeled interface,1986,109,7.2,director_12,"[{'actorID': 'actor_43', 'characterID': 'char_186'}, {'actorID': 'actor_19', 'characterID': 'char_495'}, {'actorID': 'actor_26', 'characterID': 'char_116'}, {'actorID': 'actor_46', 'characterID': 'char_709'}, {'actorID': 'actor_45', 'characterID': 'char_609'}, {'actorID': 'actor_68', 'characterID': 'char_312'}]","[{'name': 'Film Noir', 'description': 'Dark, cynical crime dramas'}, {'name': 'Musical', 'description': 'Song and dance-driven narratives'}]"
