id,personID,name,skillType,hourlyRate
person_1767,EMP-9767,Colleen Tran,ProjectManager,24.02
person_1768,EMP-9768,Nathan Woods,InstrumentationTech,78.94
person_1769,EMP-9769,Ashley Castillo,NetworkEngineer,26.5
person_1770,EMP-9770,George Johnson,Electrician,24.52
person_1771,EMP-9771,Manuel Garcia,GeotechEngineer,82.72
person_1772,EMP-9772,Tina Phillips,CivilEngineer,23.06
person_1773,EMP-9773,Jillian Mahoney,StructuralEngineer,96.55
person_1774,EMP-9774,Jacob Miller,Surveyor,57.9
person_1775,EMP-9775,Teresa Houston,Surveyor,75.51
person_1776,EMP-9776,James Stephens,GeotechEngineer,82.53
person_1777,EMP-9777,Tiffany Moore DDS,Mason,33.33
person_1778,EMP-9778,Keith Underwood,Plumber,84.93
person_1779,EMP-9779,Tonya Hernandez,InstrumentationTech,40.28
person_1780,EMP-9780,Jesus Powell,FireProtectionTech,41.59
person_1781,EMP-9781,Stacie Jimenez,GeotechEngineer,69.69
person_1782,EMP-9782,Jessica Stuart,ITIntegrationTech,31.9
person_1783,EMP-9783,Thomas Torres,GeotechEngineer,10.16
person_1784,EMP-9784,Eric Howard,RoboticsTech,43.49
person_1785,EMP-9785,Mr. Michael Mcdonald,ConcreteSpecialist,33.89
person_1786,EMP-9786,Guy Reynolds,StructuralEngineer,56.43
person_1787,EMP-9787,Deborah Stewart,ConcreteSpecialist,40.89
person_1788,EMP-9788,Cody Brown,SecurityTech,56.88
person_1789,EMP-9789,Suzanne Simmons,CraneOperator,98.44
person_1790,EMP-9790,Melinda Mcdowell,StructuralEngineer,62.93
person_1791,EMP-9791,Ronald Vega,CableInstaller,77.81
person_1792,EMP-9792,Rebecca Suarez,SecurityTech,42.92
person_1793,EMP-9793,Shane Reyes,RoboticsTech,83.06
person_1794,EMP-9794,Deborah Holmes,CivilEngineer,55.34
person_1795,EMP-9795,Donald Young,CivilEngineer,25.42
person_1796,EMP-9796,Max Gutierrez,Painter,79.85
person_1797,EMP-9797,Charlotte Hernandez,DataCenterArchitect,86.77
person_1798,EMP-9798,Tammy Marshall,CableInstaller,47.97
person_1799,EMP-9799,Jennifer Jones,PowerDistEngineer,43.56
person_1800,EMP-9800,Alex Garcia,InsulationWorker,13.18
person_1801,EMP-9801,Taylor Buchanan,IronWorker,63.09
person_1802,EMP-9802,Karen Walker,NetworkEngineer,25.44
person_1803,EMP-9803,Lauren Smith,NetworkEngineer,34.06
person_1804,EMP-9804,Kelly Gordon,CableInstaller,52.24
person_1805,EMP-9805,Sarah Fuentes,ElectricPanelInstaller,26.94
person_1806,EMP-9806,Ashley Burke,ProjectManager,29.75
person_1807,EMP-9807,Jessica Bennett,InstrumentationTech,16.05
person_1808,EMP-9808,Maria Gibson,Carpenter,30.91
person_1809,EMP-9809,Keith Bryan,SecurityTech,86.99
person_1810,EMP-9810,Abigail Lozano,HeatVentEngineer,55.98
person_1811,EMP-9811,Mr. Gregg Lane Jr.,Painter,99.14
person_1812,EMP-9812,Shelley Johnson,Mason,91.85
person_1813,EMP-9813,Daniel Miller,Mason,64.31
person_1814,EMP-9814,Sandra Myers,BackupSysEngineer,60.09
person_1815,EMP-9815,Russell Curtis,Surveyor,67.37
person_1816,EMP-9816,Nathaniel Pope,LandscapeTech,76.45
person_1817,EMP-9817,Eric King,ConcreteSpecialist,49.36
person_1818,EMP-9818,Randy Lewis,Mason,44.98
person_1819,EMP-9819,Timothy Roberts,Carpenter,47.62
person_1820,EMP-9820,Michael Garner,CableInstaller,15.61
person_1821,EMP-9821,Leonard Daniels,BackupSysEngineer,15.46
person_1822,EMP-9822,Kelly Flores,HVACTech,29.22
person_1823,EMP-9823,Stacy Smith,WeldingTech,82.33
person_1824,EMP-9824,Jordan Blair,HeatVentEngineer,97.26
person_1825,EMP-9825,Sara Robinson,CivilEngineer,86.14
person_1826,EMP-9826,Selena Taylor,Carpenter,64.9
person_1827,EMP-9827,Jose Hodges,NetworkEngineer,58.99
person_1828,EMP-9828,Cathy Johnson,Surveyor,67.21
person_1829,EMP-9829,Jeanette Myers,Electrician,41.92
person_1830,EMP-9830,Danielle Peters,InstrumentationTech,34.28
person_1831,EMP-9831,Shirley Wilson,HeatVentEngineer,88.17
person_1832,EMP-9832,Daniel Christensen,ITIntegrationTech,78.92
person_1833,EMP-9833,John Coleman,StructuralEngineer,66.84
person_1834,EMP-9834,Clinton Chen,Painter,25.36
person_1835,EMP-9835,Phyllis Harrell,ConcreteSpecialist,21.11
person_1836,EMP-9836,Michelle Meyer,Mason,54.98
person_1837,EMP-9837,Amanda Jones,ConcreteSpecialist,24.12
person_1838,EMP-9838,Danny Mccoy,StructuralEngineer,74.6
person_1839,EMP-9839,Laurie Landry,CableInstaller,64.48
person_1840,EMP-9840,Jeremy Ellis,BackupSysEngineer,12.32
person_1841,EMP-9841,Tiffany Mitchell,ProjectManager,88.12
person_1842,EMP-9842,Richard Rosario,HVACTech,72.27
person_1843,EMP-9843,Jennifer Smith,BackupSysEngineer,17.7
person_1844,EMP-9844,Stephanie Gonzalez,HVACTech,51.42
person_1845,EMP-9845,Erica Huber,RoboticsTech,47.02
person_1846,EMP-9846,James Cooper,IronWorker,51.92
person_1847,EMP-9847,Heather Ramirez,Mason,92.99
person_1848,EMP-9848,Kevin Reyes,Mason,75.88
person_1849,EMP-9849,John Peters,StructuralEngineer,26.41
person_1850,EMP-9850,Steven Davis,Painter,54.37
person_1851,EMP-9851,Tom Frazier,SteelWorker,77.73
person_1852,EMP-9852,Laura Ortiz,BackupSysEngineer,69.16
person_1853,EMP-9853,Erik Mcclain,Plumber,99.08
person_1854,EMP-9854,Gabriella Cruz MD,HVACTech,45.1
person_1855,EMP-9855,Crystal James,SitePlanner,84.31
person_1856,EMP-9856,Jason Mccarthy,Electrician,63.77
person_1857,EMP-9857,Thomas Cohen,IronWorker,52.28
person_1858,EMP-9858,Wendy Martin,Mason,43.14
person_1859,EMP-9859,Ashlee Phillips,LandscapeTech,47.63
person_1860,EMP-9860,Gregory Powell,Surveyor,78.44
person_1861,EMP-9861,Lisa Delgado,RoboticsTech,76.51
person_1862,EMP-9862,Jeffrey Griffin,ConcreteSpecialist,55.46
person_1863,EMP-9863,Colin Brown,ProjectManager,39.57
person_1864,EMP-9864,Susan Carter,PowerDistEngineer,64.93
person_1865,EMP-9865,Jason Contreras,PowerDistEngineer,55.89
person_1866,EMP-9866,Steven Douglas,HeatVentEngineer,29.83
person_1867,EMP-9867,Michael Blake,SteelWorker,71.24
person_1868,EMP-9868,Robert Kim,DataCenterArchitect,74.45
person_1869,EMP-9869,Jared Morgan,Carpenter,95.29
person_1870,EMP-9870,Shelia Oconnor,CivilEngineer,47.46
person_1871,EMP-9871,Melanie Ramirez,SysAdmin,39.27
person_1872,EMP-9872,Felicia Suarez,SecurityTech,71.83
person_1873,EMP-9873,Anne Yang,HVACTech,47.26
person_1874,EMP-9874,Rebecca Patel,Electrician,50.49
person_1875,EMP-9875,Richard Molina,SysAdmin,28.83
person_1876,EMP-9876,James Harris,Electrician,35.6
person_1877,EMP-9877,Kathleen Thomas,CableInstaller,34.78
person_1878,EMP-9878,John Garcia,CraneOperator,41.22
person_1879,EMP-9879,Donald Torres,SafetyEngineer,95.37
person_1880,EMP-9880,Deborah Singleton,DataCenterArchitect,62.36
person_1881,EMP-9881,Curtis Smith,SteelWorker,91.33
person_1882,EMP-9882,Kimberly Galloway,Mason,40.16
person_1883,EMP-9883,Dana Mitchell,Surveyor,30.09
person_1884,EMP-9884,Michael Park,CoolingSystemTech,89.67
person_1885,EMP-9885,Jeffrey Morris,CoolingSystemTech,97.93
person_1886,EMP-9886,Emily Thomas,FireProtectionTech,25.96
person_1887,EMP-9887,Maria Carter,LandscapeTech,82.96
person_1888,EMP-9888,Margaret Taylor,BackupSysEngineer,26.02
person_1889,EMP-9889,James Nicholson,IronWorker,77.97
person_1890,EMP-9890,Dan Klein,Mason,21.28
person_1891,EMP-9891,Bryan Figueroa,Rigger,30.0
person_1892,EMP-9892,Robert Francis,DataCenterArchitect,74.29
person_1893,EMP-9893,Randall Thompson,FireProtectionTech,87.42
person_1894,EMP-9894,Matthew Anderson,ITIntegrationTech,46.06
person_1895,EMP-9895,Sandra Lane,CableInstaller,30.03
person_1896,EMP-9896,Leonard Harrington,BackupSysEngineer,57.04
person_1897,EMP-9897,Jacqueline Boyd,SysAdmin,13.58
person_1898,EMP-9898,Heather Wells,Painter,37.58
person_1899,EMP-9899,Erin Marshall,SitePlanner,87.07
person_1900,EMP-9900,Linda Garner,StructuralEngineer,10.17
person_1901,EMP-9901,Samantha Swanson,CableInstaller,68.68
person_1902,EMP-9902,Tammy Miller,BackupSysEngineer,63.16
person_1903,EMP-9903,Dr. Nicole Mitchell MD,WeldingTech,52.5
person_1904,EMP-9904,Alicia Davies,Electrician,81.15
person_1905,EMP-9905,Joshua Lara,RoboticsTech,29.12
person_1906,EMP-9906,Justin Sexton,ProjectManager,12.4
person_1907,EMP-9907,Michael Delgado,BackupSysEngineer,99.56
person_1908,EMP-9908,Misty Rodriguez,GeotechEngineer,96.49
person_1909,EMP-9909,Melissa Mitchell,RoboticsTech,58.52
person_1910,EMP-9910,Jeffery Morgan,Surveyor,25.2
person_1911,EMP-9911,Michael Rowland,InstrumentationTech,43.75
person_1912,EMP-9912,Adam Howard,SecurityTech,35.28
person_1913,EMP-9913,Renee Strickland,CableInstaller,34.09
person_1914,EMP-9914,Cassandra Powell,Mason,37.98
person_1915,EMP-9915,Anita Lee,Plumber,13.23
person_1916,EMP-9916,Lisa Martinez,Surveyor,31.89
person_1917,EMP-9917,Natasha Wells,Painter,47.3
person_1918,EMP-9918,Michael Johnson MD,HVACTech,15.87
person_1919,EMP-9919,Tracy Hernandez MD,CableInstaller,27.21
person_1920,EMP-9920,Mr. Derek Mullins,CoolingSystemTech,40.27
person_1921,EMP-9921,Anthony Duran Jr.,SafetyEngineer,60.83
person_1922,EMP-9922,Scott Norris,CableInstaller,63.18
person_1923,EMP-9923,Bridget Briggs,InsulationWorker,80.74
person_1924,EMP-9924,Christian Barnett,SafetyEngineer,77.11
person_1925,EMP-9925,Shirley Li,Electrician,97.83
person_1926,EMP-9926,Jennifer Johnson,SysAdmin,42.75
person_1927,EMP-9927,Gary Romero,Electrician,19.36
person_1928,EMP-9928,Kristen Payne,SteelWorker,59.1
person_1929,EMP-9929,Emily Davis,SafetyEngineer,51.62
person_1930,EMP-9930,Brittany Cruz,Electrician,70.02
person_1931,EMP-9931,Abigail Smith,IronWorker,46.4
person_1932,EMP-9932,Carolyn Benjamin,InstrumentationTech,86.31
person_1933,EMP-9933,David Mcdonald,CableInstaller,25.93
person_1934,EMP-9934,Jasmine Santana,SecurityTech,14.61
person_1935,EMP-9935,Shannon Flores,ElectricPanelInstaller,43.22
person_1936,EMP-9936,Jeffrey Price,ConcreteSpecialist,60.81
person_1937,EMP-9937,Shannon Flores,CivilEngineer,63.6
person_1938,EMP-9938,Mark Ryan,Mason,56.76
person_1939,EMP-9939,William Kane,SafetyEngineer,60.98
person_1940,EMP-9940,April Villarreal,StructuralEngineer,83.09
person_1941,EMP-9941,Amy Garcia,FireProtectionTech,85.09
person_1942,EMP-9942,Christopher Wright,Rigger,50.81
person_1943,EMP-9943,Allen Dunlap,ProjectManager,99.57
person_1944,EMP-9944,Richard Mayer,PowerDistEngineer,51.49
person_1945,EMP-9945,Charles Bennett,SitePlanner,67.46
person_1946,EMP-9946,Joe Cunningham,SteelWorker,14.7
person_1947,EMP-9947,Sarah Reed,InsulationWorker,94.94
person_1948,EMP-9948,Brian Paul,Electrician,59.52
person_1949,EMP-9949,Amy Gonzalez,SecurityTech,36.38
person_1950,EMP-9950,Ronnie Terrell,SafetyEngineer,91.62
person_1951,EMP-9951,Mr. William Williams,ElectricPanelInstaller,17.72
person_1952,EMP-9952,Molly Andrews,SecurityTech,25.53
person_1953,EMP-9953,Russell Peterson,BackupSysEngineer,47.35
person_1954,EMP-9954,Jimmy Mitchell,GeotechEngineer,11.48
person_1955,EMP-9955,Sean Whitaker,FireProtectionTech,48.36
person_1956,EMP-9956,Mrs. Sarah Barnes,CableInstaller,48.84
person_1957,EMP-9957,Sonia Jimenez,SecurityTech,54.9
person_1958,EMP-9958,James Edwards,Surveyor,70.77
person_1959,EMP-9959,Taylor Griffin,InstrumentationTech,67.94
person_1960,EMP-9960,Karen Guerrero MD,ITIntegrationTech,34.8
person_1961,EMP-9961,Matthew Porter,FireProtectionTech,13.84
person_1962,EMP-9962,Robert Johnson,Carpenter,37.25
person_1963,EMP-9963,Rebecca Morris,CraneOperator,40.65
person_1964,EMP-9964,Melissa Dennis,InstrumentationTech,42.07
person_1965,EMP-9965,Roy Owen,BackupSysEngineer,78.09
person_1966,EMP-9966,Eric Murphy,BackupSysEngineer,93.89
person_1967,EMP-9967,Karen Hill,CoolingSystemTech,91.52
person_1968,EMP-9968,Cheryl Jacobson,HeatVentEngineer,35.42
person_1969,EMP-9969,Samantha Rowland,InsulationWorker,81.04
person_1970,EMP-9970,Maria Smith,Surveyor,91.28
person_1971,EMP-9971,Joshua Sharp,StructuralEngineer,13.61
person_1972,EMP-9972,Emily Gomez,BackupSysEngineer,50.23
person_1973,EMP-9973,Thomas Smith,Painter,18.35
person_1974,EMP-9974,Antonio Martin,SteelWorker,15.0
person_1975,EMP-9975,Peggy Jones,Carpenter,98.19
person_1976,EMP-9976,Erica Jacobson,SafetyEngineer,15.5
person_1977,EMP-9977,Helen Miller,InstrumentationTech,17.25
person_1978,EMP-9978,Kenneth Jones,CraneOperator,24.52
person_1979,EMP-9979,Keith Carter,FireProtectionTech,22.04
person_1980,EMP-9980,Daniel Brown,SteelWorker,72.34
person_1981,EMP-9981,John Hines,HeatVentEngineer,45.61
person_1982,EMP-9982,Teresa Williams,SitePlanner,36.02
person_1983,EMP-9983,Andrew Walls,FireProtectionTech,94.8
person_1984,EMP-9984,Margaret Johnson,InstrumentationTech,68.8
person_1985,EMP-9985,Debbie Hoover,SitePlanner,20.45
person_1986,EMP-9986,Terry Love,NetworkEngineer,19.8
person_1987,EMP-9987,Richard Carey,NetworkEngineer,66.23
person_1988,EMP-9988,Brandon Powell,ConcreteSpecialist,52.37
person_1989,EMP-9989,Brent Holland,NetworkEngineer,26.94
person_1990,EMP-9990,Whitney Kramer,SafetyEngineer,76.55
person_1991,EMP-9991,Diane Carpenter,RoboticsTech,82.63
person_1992,EMP-9992,Elizabeth Stewart,CivilEngineer,24.64
person_1993,EMP-9993,John Liu,ITIntegrationTech,94.32
person_1994,EMP-9994,Eric Davis,HeatVentEngineer,84.5
person_1995,EMP-9995,Richard Smith,StructuralEngineer,63.74
person_1996,EMP-9996,Trevor Ryan,GeotechEngineer,46.19
person_1997,EMP-9997,Tracy Smith,InstrumentationTech,94.07
person_1998,EMP-9998,Isabella Thomas,BackupSysEngineer,96.16
person_1999,EMP-9999,Johnny Grimes,LandscapeTech,94.33
